course status	course_dept	course_id	course_time	number_seats	open_seats	course_name	instructor	discussion_time
online	CMSC	CMSC435	TuTh 2:00pm 3:15pm	48	1	Software Engineering	James Purtilo	
online	CMSC	CMSC436	TuTh 11:00am 12:15pm	200	0	Programming Handheld Systems	Adam Porter	
online	CMSC	CMSC451	TuTh 2:00pm 3:15pm	150	0	Design and Analysis of Computer Algorithms	Andrew Childs	
online	CMSC	CMSC451	TuTh 9:30am 10:45am	100	0	Design and Analysis of Computer Algorithms	Jonathan Katz	
online	CMSC	CMSC456	MWF 11:00am 11:50am	50	0	Cryptography	Jeffrey Adams	
online	CMSC	CMSC456	MW 3:30pm 4:45pm	85	0	Cryptography	William Gasarch	
online	CMSC	CMSC460	MW 2:00pm 3:15pm	35	0	Computational Methods	Howard Elman	
online	CMSC	CMSC460	TuTh 11:00am 12:15pm	35	0	Computational Methods	Stefan Doboszczak	
online	CMSC	CMSC460	TuTh 12:30pm 1:45pm	35	0	Computational Methods	Vladimir Yushutin	
online	CMSC	CMSC460	TuTh 2:00pm 3:15pm	35	12	Computational Methods	Tobias von Petersdorff	
online	CMSC	CMSC466	TuTh 12:30pm 1:45pm	35	0	Introduction to Numerical Analysis I	Dionisios Margetis	
online	CMSC	CMSC475	MWF 10:00am 10:50am	40	0	Combinatorics and Graph Theory	Wiseley Wong	
online	CMSC	CMSC498P	TuTh 12:30pm 1:45pm	30	20	Selected Topics in Computer Science; Machine Learning Capstone	Thomas Goldstein	
online	CMSC	CMSC498X	TuTh 11:00am 12:15pm	30	10	Selected Topics in Computer Science; Introduction to Parallel Computing	Abhinav Bhatele	
online	CMSC	CMSC624	TuTh 12:30pm 1:45pm	40	14	Database System Architecture and Implementation	Daniel Abadi	
online	CMSC	CMSC631	TuTh 2:00pm 3:15pm	50	32	Program Analysis and Understanding	Leonidas Lampropoulos	
online	CMSC	CMSC634	TuTh 9:30am 10:45am	30	0	Empirical Research Methods for Computer Science	Michelle Mazurek	
online	CMSC	CMSC657	TuTh 12:30pm 1:45pm	60	22	Introduction to Quantum Information Processing	Gorjan Alagic	
online	CMSC	CMSC663	TuTh 12:30pm 1:45pm	20	12	Advanced Scientific Computing I	Maria Cameron	
online	CMSC	CMSC666	TuTh 2:00pm 3:15pm	27	8	Numerical Analysis I	Eitan Tadmor	
online	CMSC	CMSC727	TuTh 2:00pm 3:15pm	45	8	Neural Modeling	James Reggia	
online	CMSC	CMSC734	TuTh 9:30am 10:45am	45	18	Information  Visualization	Zhicheng Liu	
online	CMSC	CMSC798P	TuTh 12:30pm 1:45pm	30	20	Master's Non-Thesis Research; Machine Learning Capstone	Thomas Goldstein	
online	CMSC	CMSC801	F 11:00am 11:50am	60	34	Department Internal Research Seminar	Ramani Duraiswami	
online	CMSC	CMSC818B	TuTh 2:00pm 3:15pm	45	0	Advanced Topics in Computer Systems; Decision-Making for Robotics	Pratap Tokekar	
online	CMSC	CMSC818E	TuTh 9:30am 10:45am	40	25	Advanced Topics in Computer Systems; Clouds, Consistency, & Consensus	Peter Keleher	
online	CMSC	CMSC818K	TuTh 2:00pm 3:15pm	25	2	Advanced Topics in Computer Systems; Coding Theory and Applications	Alexander Barg	
online	CMSC	CMSC818W	MW 2:00pm 3:15pm	45	17	Advanced Topics in Computer Systems; Wireless and Mobile Systems for the IoT	Nirupam Roy	
online	CMSC	CMSC818X	TuTh 11:00am 12:15pm	30	5	Advanced Topics in Computer Systems; Introduction to Parallel Computing	Abhinav Bhatele	
online	CMSC	CMSC828C	MW 11:00am 12:15pm	90	26	Advanced Topics in Information Processing; Statistical Pattern Recognition	Behtash Babadi	
online	CMSC	CMSC828I	TuTh 12:30pm 1:45pm	85	15	Advanced Topics in Information Processing; Advanced Techniques in Visual Learning and Recognition	Abhinav Shrivastava	
online	CMSC	CMSC828J	TuTh 9:30am 10:45am	40	20	Advanced Topics in Information Processing; Common-sense Reasoning and Natural Language Understanding	Rachel Rudinger	
online	CMSC	CMSC828U	TuTh 3:30pm 4:45pm	88	15	Advanced Topics in Information Processing; Algorithms in Machine Learning: Guarantees and Analyses	Furong Huang	
online	CMSC	CMSC828V	TuTh 9:30am 10:45am	7	1	Advanced Topics in Information Processing; Numerical Methods for Data Science and Machine Learning	Maria Cameron	
online	CMSC	CMSC828W	TuTh 11:00am 12:15pm	95	0	Advanced Topics in Information Processing; Foundations of Deep Learning	Soheil Feizi	
online	CMSC	CMSC838J	MW 3:30pm 4:45pm	40	2	Advanced Topics in Programming Languages; Interactive Technologies in Human-Computer Interaction	Huaishu Peng	
online	CMSC	CMSC838X	Tu 2:00pm 3:15pm	40	17	Advanced Topics in Programming Languages; Personal Health Informatics & Visualization	Eun Kyoung Choe	
online	CMSC	CMSC858D	TuTh 2:00pm 3:15pm	30	18	Advanced Topics in Theory of Computing; Algorithms, Data Structures and Inference fo High-Throughput Genomics	Robert Patro	
in person	COMM	COMM107	MWF 8:00am 8:50am	19	2	Oral Communication: Principles and Practices	Julie Gowin	
in person	COMM	COMM107	MWF 9:00am 9:50am	19	0	Oral Communication: Principles and Practices	Jim Golden	
in person	COMM	COMM107	MWF 11:00am 11:50am	19	0	Oral Communication: Principles and Practices	Kalin Schultz	
in person	COMM	COMM107	MWF 1:00pm 1:50pm	19	0	Oral Communication: Principles and Practices	Kalin Schultz	
in person	COMM	COMM107	TuTh 8:00am 9:15am	19	0	Oral Communication: Principles and Practices	Cassondra Pope	
in person	COMM	COMM107	TuTh 9:30am 10:45am	19	0	Oral Communication: Principles and Practices	Jonathan Leach	
in person	COMM	COMM107	TuTh 11:00am 12:15pm	19	0	Oral Communication: Principles and Practices	Jonathan Leach	
in person	COMM	COMM107	TuTh 11:00am 12:15pm	19	1	Oral Communication: Principles and Practices	Darrian Carroll	
in person	COMM	COMM107	TuTh 11:00am 12:15pm	19	2	Oral Communication: Principles and Practices	Divine Aboagye	
in person	COMM	COMM107	TuTh 12:30pm 1:45pm	19	0	Oral Communication: Principles and Practices	Jonathan Leach	
in person	COMM	COMM107	TuTh 12:30pm 1:45pm	19	1	Oral Communication: Principles and Practices	Karen Lamb	
in person	COMM	COMM107	TuTh 12:30pm 1:45pm	19	2	Oral Communication: Principles and Practices	Divine Aboagye	
in person	COMM	COMM107	TuTh 12:30pm 1:45pm	19	0	Oral Communication: Principles and Practices	Randall Fowler	
in person	COMM	COMM107	TuTh 2:00pm 3:15pm	19	0	Oral Communication: Principles and Practices	Darrian Carroll	
in person	COMM	COMM107	TuTh 2:00pm 3:15pm	19	1	Oral Communication: Principles and Practices	Karen Lamb	
in person	COMM	COMM107	TuTh 2:00pm 3:15pm	19	0	Oral Communication: Principles and Practices	Taylor Hourigan	
in person	COMM	COMM107	TuTh 3:30pm 4:45pm	19	4	Oral Communication: Principles and Practices	Karen Lamb	
in person	COMM	COMM107	TuTh 3:30pm 4:45pm	19	0	Oral Communication: Principles and Practices	Taylor Hourigan	
in person	COMM	COMM107	TuTh 5:00pm 6:15pm	19	4	Oral Communication: Principles and Practices	Karen Lamb	
in person	COMM	COMM107	TuTh 6:30pm 7:45pm	19	0	Oral Communication: Principles and Practices	Cassondra Pope	
in person	COMM	COMM107	MW 3:00pm 4:15pm	19	2	Oral Communication: Principles and Practices	Thomas McCloskey	
in person	COMM	COMM107	TuTh 4:30pm 5:45pm	19	0	Oral Communication: Principles and Practices	Cassondra Pope	
in person	COMM	COMM107	TuTh 6:00pm 7:15pm	19	0	Oral Communication: Principles and Practices	Sue Sherburne	
in person	COMM	COMM107C	TuTh 9:30am 10:45am	19	0	Oral Communication: Principles and Practices	Cassondra Pope	
in person	COMM	COMM200	TuTh 8:00am 9:15am	19	0	Critical Thinking and Speaking	Randall Fowler	
in person	COMM	COMM200	TuTh 9:30am 10:45am	19	2	Critical Thinking and Speaking	Randall Fowler	
in person	COMM	COMM331	M 11:00am 12:50pm	18	8	News Writing and Reporting for Public Relations	Susan Simon	W 11:00am 12:50pm
in person	COMM	COMM351	M 1:00pm 2:15pm	18	0	Public Relations Techniques	Gareth Williams	W 1:00pm 2:15pm
in person	COMM	COMM360	TuTh 9:30am 10:45am	35	4	The Rhetoric of Black America	Darrian Carroll	
in person	COMM	COMM372	M 4:30pm 7:00pm	25	0	Communication, Meaning, and Digital Media	Adam Nixon	
in person	COMM	COMM373	Tu 4:30pm 7:00pm	25	0	Communication and Digital Visual Narrative	Adam Nixon	
in person	COMM	COMM375	W 4:30pm 7:00pm	25	0	Documentary Theory and Practice	Adam Nixon	
in person	COMM	COMM659G	Tu 7:00pm 8:50pm	16	14	Translation for Language-Specific Markets; Spanish into English/English into Spanish	Joseph Mazza	
online	COMM	COMM107	MWF 8:00am 8:50am	19	0	Oral Communication: Principles and Practices	Max Erdemandi	
online	COMM	COMM107	MWF 8:00am 8:50am	19	0	Oral Communication: Principles and Practices	Umisha Kc	
online	COMM	COMM107	MWF 8:00am 8:50am	19	0	Oral Communication: Principles and Practices	Aaron Swanlek	
online	COMM	COMM107	MWF 9:00am 9:50am	19	0	Oral Communication: Principles and Practices	Max Erdemandi	
online	COMM	COMM107	MWF 9:00am 9:50am	19	0	Oral Communication: Principles and Practices	Umisha Kc	
online	COMM	COMM107	MWF 9:00am 9:50am	19	0	Oral Communication: Principles and Practices	Aaron Swanlek	
online	COMM	COMM107	MWF 10:00am 10:50am	19	0	Oral Communication: Principles and Practices	Tong Lin	
online	COMM	COMM107	MWF 10:00am 10:50am	19	0	Oral Communication: Principles and Practices	Shelby Sturm	
online	COMM	COMM107	MWF 10:00am 10:50am	19	0	Oral Communication: Principles and Practices	Daniel Foster	
online	COMM	COMM107	MWF 10:00am 10:50am	19	0	Oral Communication: Principles and Practices	Jeannette Viens	
online	COMM	COMM107	MWF 10:00am 10:50am	19	0	Oral Communication: Principles and Practices	Jiawen Zhang	
online	COMM	COMM107	MWF 10:00am 10:50am	19	0	Oral Communication: Principles and Practices	Jeremy Grossman	
online	COMM	COMM107	MWF 11:00am 11:50am	19	0	Oral Communication: Principles and Practices	Tong Lin	
online	COMM	COMM107	MWF 11:00am 11:50am	19	0	Oral Communication: Principles and Practices	Shelby Sturm	
online	COMM	COMM107	MWF 11:00am 11:50am	19	0	Oral Communication: Principles and Practices	Ari Perez Montes	
online	COMM	COMM107	MWF 11:00am 11:50am	19	0	Oral Communication: Principles and Practices	Daniel Foster	
online	COMM	COMM107	MWF 11:00am 11:50am	19	0	Oral Communication: Principles and Practices	Jeannette Viens	
online	COMM	COMM107	MWF 11:00am 11:50am	19	0	Oral Communication: Principles and Practices	Jiawen Zhang	
online	COMM	COMM107	MWF 11:00am 11:50am	19	0	Oral Communication: Principles and Practices	Aaron Swanlek	
online	COMM	COMM107	MWF 11:00am 11:50am	19	0	Oral Communication: Principles and Practices	Jeremy Grossman	
online	COMM	COMM107	MWF 1:00pm 1:50pm	19	0	Oral Communication: Principles and Practices	Jeannette Viens	
online	COMM	COMM107	MWF 1:00pm 1:50pm	19	0	Oral Communication: Principles and Practices	Jeremy Grossman	
online	COMM	COMM107	MWF 1:00pm 1:50pm	19	1	Oral Communication: Principles and Practices	Lingyan Ma	
online	COMM	COMM107	MWF 1:00pm 1:50pm	19	0	Oral Communication: Principles and Practices	Delight Agboada	
online	COMM	COMM107	MWF 1:00pm 1:50pm	19	0	Oral Communication: Principles and Practices	Daniel Foster	
online	COMM	COMM107	MWF 1:00pm 1:50pm	19	0	Oral Communication: Principles and Practices	Victoria McDermott	
online	COMM	COMM107	MWF 2:00pm 2:50pm	19	0	Oral Communication: Principles and Practices	Jeremy Grossman	
online	COMM	COMM107	MWF 2:00pm 2:50pm	19	0	Oral Communication: Principles and Practices	Lingyan Ma	
online	COMM	COMM107	MWF 2:00pm 2:50pm	19	0	Oral Communication: Principles and Practices	Delight Agboada	
online	COMM	COMM107	MWF 2:00pm 2:50pm	19	0	Oral Communication: Principles and Practices	Daniel Foster	
online	COMM	COMM107	MWF 2:00pm 2:50pm	19	0	Oral Communication: Principles and Practices	Victoria McDermott	
online	COMM	COMM107	MWF 1:00pm 1:50pm	19	0	Oral Communication: Principles and Practices	Aaron Swanlek	
online	COMM	COMM107	MW 2:00pm 3:15pm	19	0	Oral Communication: Principles and Practices	Duli Shi	
online	COMM	COMM107	MW 2:00pm 3:15pm	19	0	Oral Communication: Principles and Practices	Jim Golden	
online	COMM	COMM107	MW 2:00pm 3:15pm	19	0	Oral Communication: Principles and Practices	Hagar Attia	
online	COMM	COMM107	MW 2:00pm 3:15pm	19	0	Oral Communication: Principles and Practices	Raphael Mazzone	
online	COMM	COMM107	MW 2:00pm 3:15pm	19	0	Oral Communication: Principles and Practices	Jade Olson	
online	COMM	COMM107	MW 3:30pm 4:45pm	19	2	Oral Communication: Principles and Practices	Duli Shi	
online	COMM	COMM107	MW 3:30pm 4:45pm	19	0	Oral Communication: Principles and Practices	Victoria Ledford	
online	COMM	COMM107	MW 3:30pm 4:45pm	19	1	Oral Communication: Principles and Practices	Jim Golden	
online	COMM	COMM107	MW 3:30pm 4:45pm	19	0	Oral Communication: Principles and Practices	Gerry Strumpf	
online	COMM	COMM107	MW 5:00pm 6:15pm	19	0	Oral Communication: Principles and Practices	Tori Mends-Cole	
online	COMM	COMM107	MW 5:00pm 6:15pm	19	0	Oral Communication: Principles and Practices	Jim Golden	
online	COMM	COMM107	MW 5:00pm 6:15pm	19	0	Oral Communication: Principles and Practices	Paula Nadler	
online	COMM	COMM107	MW 6:30pm 7:45pm	19	0	Oral Communication: Principles and Practices	Tori Mends-Cole	
online	COMM	COMM107	TuTh 8:00am 9:15am	19	0	Oral Communication: Principles and Practices	Christopher Swift	
online	COMM	COMM107	TuTh 8:00am 9:15am	19	0	Oral Communication: Principles and Practices	Carolyn Robbins	
online	COMM	COMM107	MW 2:00pm 3:15pm	19	0	Oral Communication: Principles and Practices	Alex Thomas	
online	COMM	COMM107	TuTh 9:30am 10:45am	19	0	Oral Communication: Principles and Practices	Christopher Swift	
online	COMM	COMM107	TuTh 9:30am 10:45am	19	0	Oral Communication: Principles and Practices	Carolyn Robbins	
online	COMM	COMM107	TuTh 9:30am 10:45am	19	0	Oral Communication: Principles and Practices	Jaclyn Bruner	
online	COMM	COMM107	TuTh 9:30am 10:45am	19	0	Oral Communication: Principles and Practices	Janna Soeder	
online	COMM	COMM107	TuTh 9:30am 10:45am	19	0	Oral Communication: Principles and Practices	Anne Smithson	
online	COMM	COMM107	TuTh 11:00am 12:15pm	19	0	Oral Communication: Principles and Practices	Anne Smithson	
online	COMM	COMM107	TuTh 11:00am 12:15pm	19	0	Oral Communication: Principles and Practices	Jaclyn Bruner	
online	COMM	COMM107	TuTh 11:00am 12:15pm	19	0	Oral Communication: Principles and Practices	Sabeen Sheikh	
online	COMM	COMM107	TuTh 11:00am 12:15pm	19	1	Oral Communication: Principles and Practices	Christopher Swift	
online	COMM	COMM107	TuTh 12:30pm 1:45pm	19	0	Oral Communication: Principles and Practices	Ashley Aragon	
online	COMM	COMM107	TuTh 12:30pm 1:45pm	19	0	Oral Communication: Principles and Practices	Aaron Swanlek	
online	COMM	COMM107	TuTh 12:30pm 1:45pm	19	0	Oral Communication: Principles and Practices	Anne Smithson	
online	COMM	COMM107	TuTh 2:00pm 3:15pm	19	0	Oral Communication: Principles and Practices	Matthew Salzano	
online	COMM	COMM107	TuTh 2:00pm 3:15pm	19	0	Oral Communication: Principles and Practices	Sarah Aghazadeh	
online	COMM	COMM107	TuTh 2:00pm 3:15pm	19	1	Oral Communication: Principles and Practices	L Gordon	
online	COMM	COMM107	TuTh 3:30pm 4:45pm	19	0	Oral Communication: Principles and Practices	Allison Chatham	
online	COMM	COMM107	TuTh 2:00pm 3:15pm	19	0	Oral Communication: Principles and Practices	Janna Soeder	
online	COMM	COMM107	TuTh 3:30pm 4:45pm	19	0	Oral Communication: Principles and Practices	Sarah Aghazadeh	
online	COMM	COMM107	TuTh 3:30pm 4:45pm	19	0	Oral Communication: Principles and Practices	Jaclyn Bruner	
online	COMM	COMM107	TuTh 5:00pm 6:15pm	19	1	Oral Communication: Principles and Practices	L Gordon	
online	COMM	COMM107	TuTh 5:00pm 6:15pm	19	0	Oral Communication: Principles and Practices	Allison Chatham	
online	COMM	COMM107	TuTh 5:00pm 6:15pm	19	0	Oral Communication: Principles and Practices	Shawna Dias	
online	COMM	COMM107	TuTh 6:30pm 7:45pm	19	0	Oral Communication: Principles and Practices	L Gordon	
online	COMM	COMM107	TuTh 2:00pm 3:15pm	19	0	Oral Communication: Principles and Practices	Ashley Aragon	
online	COMM	COMM107	TuTh 2:00pm 3:15pm	19	0	Oral Communication: Principles and Practices	Christopher Swift	
online	COMM	COMM107	TuTh 12:30pm 1:45pm	19	0	Oral Communication: Principles and Practices	Sabeen Sheikh	
online	COMM	COMM107	MW 4:30pm 5:45pm	19	0	Oral Communication: Principles and Practices	Jade Olson	
online	COMM	COMM107	MW 6:00pm 7:15pm	19	0	Oral Communication: Principles and Practices	Soyoung Bae	
online	COMM	COMM107	TuTh 7:30pm 8:45pm	19	0	Oral Communication: Principles and Practices	Mollie Kaufer	
online	COMM	COMM107B	TuTh 12:30pm 1:45pm	19	0	Oral Communication: Principles and Practices	Melissa Lucas	
online	COMM	COMM107D	TuTh 9:30am 10:45am	19	0	Oral Communication: Principles and Practices	Ashley Aragon	
online	COMM	COMM130		120	0	Professional Communication and Writing	Shawn Parry-Giles	
online	COMM	COMM200	TuTh 12:30pm 1:45pm	19	1	Critical Thinking and Speaking	Aya Farhat	
online	COMM	COMM200	TuTh 2:00pm 3:15pm	19	1	Critical Thinking and Speaking	Aya Farhat	
online	COMM	COMM201	MW 2:00pm 2:50pm	20	0	Introduction to Public Relations	Sun Young Lee	F 1:00pm 1:50pm
online	COMM	COMM201	MW 2:00pm 2:50pm	20	0	Introduction to Public Relations	Sun Young Lee	F 1:00pm 1:50pm
online	COMM	COMM201	MW 2:00pm 2:50pm	20	0	Introduction to Public Relations	Sun Young Lee	F 2:00pm 2:50pm
online	COMM	COMM201	MW 2:00pm 2:50pm	20	0	Introduction to Public Relations	Sun Young Lee	F 2:00pm 2:50pm
online	COMM	COMM201	MW 2:00pm 2:50pm	20	1	Introduction to Public Relations	Sun Young Lee	F 3:00pm 3:50pm
online	COMM	COMM201	MW 2:00pm 2:50pm	20	8	Introduction to Public Relations	Sun Young Lee	F 3:00pm 3:50pm
online	COMM	COMM230	TuTh 8:00am 9:15am	24	12	Argumentation and Debate	Misti Yang	
online	COMM	COMM230	TuTh 9:30am 10:45am	24	10	Argumentation and Debate	Misti Yang	
online	COMM	COMM230	TuTh 11:00am 12:15pm	24	0	Argumentation and Debate	Fielding Montgomery	
online	COMM	COMM230	TuTh 12:30pm 1:45pm	24	4	Argumentation and Debate	Fielding Montgomery	
online	COMM	COMM250	MW 11:00am 11:50am	23	4	Introduction to Communication Inquiry	Susan Hubbard	F 9:00am 9:50am
online	COMM	COMM250	MW 11:00am 11:50am	23	1	Introduction to Communication Inquiry	Susan Hubbard	F 10:00am 10:50am
online	COMM	COMM250	MW 11:00am 11:50am	23	0	Introduction to Communication Inquiry	Susan Hubbard	F 11:00am 11:50am
online	COMM	COMM250	MW 11:00am 11:50am	23	19	Introduction to Communication Inquiry	Susan Hubbard	F 9:00am 9:50am
online	COMM	COMM250	MW 11:00am 11:50am	23	0	Introduction to Communication Inquiry	Susan Hubbard	F 10:00am 10:50am
online	COMM	COMM250	MW 11:00am 11:50am	23	0	Introduction to Communication Inquiry	Susan Hubbard	F 11:00am 11:50am
online	COMM	COMM250	MW 11:00am 11:50am	23	20	Introduction to Communication Inquiry	Susan Hubbard	F 9:00am 9:50am
online	COMM	COMM250	MW 11:00am 11:50am	23	4	Introduction to Communication Inquiry	Susan Hubbard	F 10:00am 10:50am
online	COMM	COMM250	MW 11:00am 11:50am	23	0	Introduction to Communication Inquiry	Susan Hubbard	F 11:00am 11:50am
online	COMM	COMM304	TuTh 3:30pm 4:45pm	120	32	Communication Research Literacy	Trevor Parry-Giles	
online	COMM	COMM304	TuTh 11:00am 12:15pm	40	0	Communication Research Literacy	Soyoung Bae	
online	COMM	COMM324	MW 3:30pm 4:45pm	35	0	Communication and Gender	Alex Thomas	
online	COMM	COMM324	MW 5:00pm 6:15pm	35	0	Communication and Gender	Alex Thomas	
online	COMM	COMM324	TuTh 8:00am 9:15am	35	0	Communication and Gender	Elizabeth Phipps	
online	COMM	COMM324	TuTh 9:30am 10:45am	35	0	Communication and Gender	Elizabeth Phipps	
online	COMM	COMM324	TuTh 11:00am 12:15pm	35	0	Communication and Gender	Janna Soeder	
online	COMM	COMM330	MW 2:00pm 3:15pm	35	0	Argumentation and Public Policy	Victoria Ledford	
online	COMM	COMM330	TuTh 2:00pm 3:15pm	35	0	Argumentation and Public Policy	Jaclyn Bruner	
online	COMM	COMM330	TuTh 9:30am 10:45am	40	0	Argumentation and Public Policy	Jade Olson	
online	COMM	COMM332	Tu 8:00am 9:15am	18	0	News Editing for Public Relations	Vijaya Bohlmann	Th 8:00am 9:15am
online	COMM	COMM332	Tu 9:30am 10:45am	18	0	News Editing for Public Relations	Vijaya Bohlmann	Th 9:30am 10:45am
online	COMM	COMM332	Tu 5:00pm 6:15pm	18	1	News Editing for Public Relations	Steven Drake	Th 5:00pm 6:15pm
online	COMM	COMM332	Tu 11:00am 12:15pm	18	0	News Editing for Public Relations	Sarah Aghazadeh	Th 11:00am 12:15pm
online	COMM	COMM351	M 2:30pm 3:45pm	18	0	Public Relations Techniques	Steven Drake	W 2:30pm 3:45pm
online	COMM	COMM353	Tu 2:00pm 3:15pm	18	0	New Media Writing for Public Relations	Shawna Dias	Th 2:00pm 3:15pm
online	COMM	COMM370	TuTh 11:00am 12:15pm	35	0	Mediated Communication	Catherine Steele	
online	COMM	COMM370	TuTh 2:00pm 3:15pm	40	12	Mediated Communication	Soyoung Bae	
online	COMM	COMM371		25	0	Communication and Digital Media	Robert Coleman	
online	COMM	COMM382	MW 3:30pm 4:45pm	35	0	Essentials of Intercultural Communication	Anita Seate	
online	COMM	COMM382	TuTh 3:30pm 4:45pm	35	0	Essentials of Intercultural Communication	Nick Joyce	
online	COMM	COMM382	TuTh 5:00pm 6:15pm	35	9	Essentials of Intercultural Communication	Nick Joyce	
online	COMM	COMM382		40	0	Essentials of Intercultural Communication	David Payne	
online	COMM	COMM386		20	15	Experiential Learning	Raimonda Nuredini	
online	COMM	COMM398E	MW 3:30pm 4:45pm	35	22	Selected Topics in Communication; Health Communication	Kang Namkoong	
online	COMM	COMM398G	TuTh 12:30pm 1:45pm	35	0	Selected Topics in Communication; Media Theory	Catherine Steele	
online	COMM	COMM398K		25	0	Selected Topics in Communication; Communication and Strategic Message Design	Robert Coleman	
online	COMM	COMM398L	TuTh 12:30pm 1:45pm	35	0	Selected Topics in Communication; Science, Media, and the Public	Ji Youn Kim	
online	COMM	COMM398N		25	0	Selected Topics in Communication; Communication and Digital Imaging	Robert Coleman	
online	COMM	COMM398Q	Th 4:30pm 7:00pm	40	0	Selected Topics in Communication; Social Media Analytics	Adam Nixon	
online	COMM	COMM400	TuTh 2:00pm 2:50pm	20	1	Research Methods in Communication	Xiaoli Nan	F 9:00am 9:50am
online	COMM	COMM400	TuTh 2:00pm 2:50pm	20	0	Research Methods in Communication	Xiaoli Nan	F 10:00am 10:50am
online	COMM	COMM400	TuTh 2:00pm 2:50pm	20	0	Research Methods in Communication	Xiaoli Nan	F 11:00am 11:50am
online	COMM	COMM400	TuTh 2:00pm 2:50pm	20	0	Research Methods in Communication	Xiaoli Nan	F 9:00am 9:50am
online	COMM	COMM400	TuTh 2:00pm 2:50pm	20	0	Research Methods in Communication	Xiaoli Nan	F 10:00am 10:50am
online	COMM	COMM400	TuTh 2:00pm 2:50pm	20	0	Research Methods in Communication	Xiaoli Nan	F 11:00am 11:50am
online	COMM	COMM401	TuTh 12:30pm 1:20pm	20	0	Interpreting Strategic Discourse	Damien Pfister	W 9:00am 9:50am
online	COMM	COMM401	TuTh 12:30pm 1:20pm	20	0	Interpreting Strategic Discourse	Damien Pfister	W 10:00am 10:50am
online	COMM	COMM401	TuTh 12:30pm 1:20pm	20	0	Interpreting Strategic Discourse	Damien Pfister	W 11:00am 11:50am
